Cód;ME;DiCo;DiCoFre;LATITUDE;LONGITUDE
SL0035;SL1H9;1109;110911;38.95067;-9.20563
SL0036;SL1W7;1109;110919;38.957816;-9.254641
SL0037;SL20C;1109;110920;38.911788;-9.3412
SL0038;SL21E;1109;110913;39.01131;-9.39968
SL0039;SL22G;1109;110911;38.94954;-9.241077
SL0040;SL23D;1109;110906;38.98399;-9.404556
SL0041;SL24A;1109;110921;38.9267;-9.262578
SL0042;SL24C;1109;;;
SL0043;SL24F;1109;110911;;
SL0044;SL26A;1109;110913;39.00301;-9.363217
SL0045;SL27C;1109;;;
SL0046;SL28C;1109;110919;38.997368;-9.237927
SL0047;SL29F;1109;110922;38.947271;-9.233633
SL0048;SL2AA;1109;110922;38.948;-9.240674
SL0049;SL2AD;1109;110909;38.97887;-9.346967
SL0050;SL2AE;1109;110904;39.046836;-9.366182
SL0051;SL2AT;1109;110921;38.92163;-9.300176
SL0052;SL2AZ;1109;110904;39.023211;-9.378526
SL0053;SL2B3;1109;110921;38.938296;-9.28019
SL0054;SL2BF;1109;110904;39.025142;-9.382529
SL0055;SL2BK;1109;110911;38.931563;-9.195191
SL0056;SL2E8;1109;110919;39.001026;-9.241161
SL0057;SL2F9;1109;110919;38.95634;-9.257144
SL0058;SL2G5;1109;110911;;
SL0059;SL2W4;1109;110920;38.897066;-9.32524
SL0060;SL2W7;1109;110911;38.94053;-9.220176
SL0061;SL30A;1109;;;
SL0062;SL30H;1109;110922;38.921745;-9.212067
SL0063;SL33C;1109;;;
SL0064;SL33H;1109;110922;;
SL0065;SL37A;1109;110919;;
SL0066;SL37E;1109;110922;38.898574;-9.232251
SL0067;SL39A;1109;;;
SL0068;SL3A3;1109;110911;38.95634;-9.230371
SL0069;SL3AH;1109;110909;38.97829;-9.345199
SL0070;SL3AY;1109;110919;38.97752;-9.244281
SL0071;SL3BE;1109;110909;38.93273;-9.318915
SL0072;SL3C9;1109;110904;39.048941;-9.393514
SL0073;SL3E0;1109;110911;38.943047;-9.205861
SL0074;SL3E6;1109;110913;38.992633;-9.360053
SL0075;SL3H3;1109;110911;38.94497;-9.199917
SL0076;SL3H7;1109;110911;;
SL0077;SL3W1;1109;110922;38.923047;-9.216434
SL0078;SL3W6;1109;110911;38.94151;-9.183964
SL0079;SL41A;1109;110909;38.94501;-9.321544
SL0080;SL41W;1109;110904;39.036526;-9.406747
SL0081;SL43H;1109;110922;38.891051;-9.2709
SL0082;SL43W;1109;110922;38.891463;-9.251283
SL0083;SL44E;1109;110919;38.9701;-9.231878
SL0084;SL44F;1109;110921;;
SL0085;SL46A;1109;110921;38.926847;-9.271517
SL0086;SL47W;1109;110911;38.945148;-9.187503
SL0087;SL48A;1109;110922;38.91786;-9.212608
SL0088;SL4AA;1109;110922;38.901263;-9.243339
SL0089;SL4AV;1109;110922;38.894792;-9.234713
SL0090;SL4AW;1109;110919;38.9963;-9.219221
SL0091;SL4B3;1109;;;
SL0092;SL4BG;1109;110920;38.890496;-9.340205
SL0093;SL4C8;1109;110922;38.882059;-9.244247
SL0094;SL4F2;1109;110911;38.945107;-9.213058
SL0095;SL4G1;1109;110922;38.9039;-9.2699
SL0096;SL4G8;1109;;;
SL0097;SL50A;1109;110909;38.95261;-9.375153
SL0098;SL50B;1109;110920;38.924444;-9.314211
SL0099;SL50F;1109;110919;38.98653;-9.222888
SL0100;SL50W;1109;110919;38.974277;-9.227549
SL0101;SL51G;1109;110904;39.04211;-9.369622
SL0102;SL52A;1109;110922;38.89151;-9.234144
SL0103;SL52G;1109;110918;39.00437;-9.318922
SL0104;SL53A;1109;110909;38.93715;-9.365006
SL0105;SL53H;1109;110904;39.02344;-9.36043
SL0106;SL55B;1109;110918;38.992668;-9.257968
SL0107;SL56A;1109;110911;;
SL0108;SL56C;1109;110909;38.930165;-9.326088
SL0109;SL57A;1109;110911;38.947029;-9.204994
SL0110;SL57E;1109;110921;;
SL0111;SL5A0;1109;110920;38.899502;-9.294627
SL0112;SL5A3;1109;110920;38.902055;-9.273186
SL0113;SL5D1;1109;110911;38.930756;-9.183438
SL0114;SL5E1;1109;110906;38.97574;-9.404363
SL0115;SL5E5;1109;;;
SL0116;SL5W1;1109;110911;38.914392;-9.19328
SL0117;SL5W4;1109;110904;39.021898;-9.35333
SL0118;SL5W5;1109;110922;;
SL0119;SL5W9;1109;110922;38.891357;-9.25265
SL0120;SL60W;1109;110919;38.9933;-9.208586
SL0121;SL61W;1109;110919;38.998919;-9.240072
SL0122;SL62A;1109;110909;38.96936;-9.373803
SL0123;SL62E;1109;110911;;
SL0124;SL63F;1109;110918;39.00958;-9.291458
SL0125;SL63G;1109;110922;38.882793;-9.238729
SL0126;SL64F;1109;110909;;
SL0127;SL65C;1109;110920;38.895087;-9.307333
SL0128;SL67H;1109;110922;38.902955;-9.263442
SL0129;SL69D;1109;110919;38.965146;-9.268403
SL0130;SL6A0;1109;;;
SL0131;SL6A8;1109;;;
SL0132;SL6AD;1109;110911;38.94107;-9.177564
SL0133;SL6AP;1109;110919;38.989322;-9.23064
SL0134;SL6B3;1109;;;
SL0135;SL6B5;1109;;;
SL0136;SL6G9;1109;;;
SL0137;SL6W6;1109;110922;38.87724;-9.245801
SL0138;SL70F;1109;110921;;
SL0139;SL71C;1109;110920;38.919065;-9.36527
SL0140;SL72F;1109;110921;38.925798;-9.242184
SL0141;SL73C;1109;;;
SL0142;SL73F;1109;110909;38.988689;-9.348825
SL0143;SL73H;1109;110922;38.920507;-9.207996
SL0144;SL74F;1112;111202;38.953309;-9.22177
SL0145;SL76D;1109;110922;38.88748;-9.229945
SL0146;SL78G;1109;110911;38.949581;-9.183136
SL0147;SL7A2;1109;;;
SL0148;SL7AV;1109;110909;38.940978;-9.369637
SL0149;SL7B8;1109;110919;;
SL0150;SL7F2;1109;110909;38.93674;-9.360788
SL0151;SL7W0;1109;110909;38.95419;-9.349137
SL0152;SL80H;1109;110919;38.968827;-9.22046
SL0153;SL80W;1109;110919;38.97514;-9.238854
SL0154;SL81F;1109;110922;38.889774;-9.241059
SL0155;SL82W;1109;110909;38.92976;-9.32717
SL0156;SL83H;1109;110922;38.89587;-9.246976
SL0157;SL85A;1109;110911;38.931846;-9.20364
SL0158;SL85H;1109;110922;38.87534;-9.260242
SL0159;SL86C;1109;110920;38.902501;-9.306923
SL0160;SL86W;1109;110918;38.990169;-9.280507
SL0161;SL88F;1109;110919;38.98635;-9.274058
SL0162;SL89F;1109;110911;38.94472;-9.196903
SL0163;SL8A8;1109;110919;38.97662;-9.233502
SL0164;SL8AN;1109;110922;38.89428;-9.23817
SL0165;SL8B3;1109;110906;38.97948;-9.404558
SL0166;SL8C0;1109;110904;39.04409;-9.395979
SL0167;SL8C9;1109;110911;38.945958;-9.208108
SL0168;SL8F8;1109;110904;39.026158;-9.386851
SL0169;SL8G2;1109;110919;38.99942;-9.247406
SL0170;SL8G5;1109;;;
SL0171;SL8G9;1109;110922;;
SL0172;SL8W8;1109;110922;38.93617;-9.230801
SL0173;SL91G;1109;110920;38.89408;-9.304754
SL0174;SL92G;1109;110922;38.910892;-9.269004
SL0175;SL93B;1109;110911;38.95149;-9.23865
SL0176;SL94A;1109;110919;38.985437;-9.213969
SL0177;SL94D;1109;110922;38.888393;-9.230096
SL0178;SL95G;1109;;;
SL0179;SL98A;1109;;;
SL0180;SL9AW;1109;110921;38.927569;-9.273032
SL0181;SL9AX;1109;110919;38.978483;-9.233716
SL0182;SL9B8;1109;110920;;
SL0183;SL9BG;1109;110911;38.943276;-9.218468
SL0184;SL9C0;1109;110922;38.90688;-9.247032
SL0185;SL9F0;1109;110911;;
SL0186;SL9F3;1109;110920;38.927599;-9.317098
SL0187;SLA55;1109;;;
SL0188;SLA89;1109;;;
SL0189;SLB64;1109;110920;38.900223;-9.29511
SL0190;SLB77;1109;110922;38.90827;-9.26109
SL0191;SLB91;1109;;;
SL0192;SLB93;1109;110911;38.955282;-9.240635
SL0193;SLC06;1109;110911;;
SL0194;SLC20;1112;111202;38.95186;-9.233088
SL0195;SLC28;1109;110922;38.89445;-9.249261
SL0196;SLC30;1109;110919;38.9931;-9.242445
SL0197;SLC41;1109;110904;39.02544;-9.379717
SL0198;SLC50;1109;;;
SL0199;SLC52;1113;111314;39.060248;-9.379512
SL0200;SLC66;1109;;;
SL0201;SLC91;1109;110922;38.909124;-9.247972
SL0202;SLD52;1109;110919;38.999822;-9.240566
SL0203;SLD55;1109;110904;39.040482;-9.357474
SL0204;SLD93;1109;110904;39.046836;-9.366182
SL0205;SLD94;1109;110920;;
SL0206;SLE24;1109;110920;38.919463;-9.306025
SL0207;SLE27;1109;110918;38.99698;-9.28814
SL0208;SLE30;1109;110911;38.95681;-9.239445
SL0209;SLE31;1109;110922;38.9091;-9.267681
SL0210;SLE40;1109;;;
SL0211;SLE41;1109;110922;38.906791;-9.259012
SL0212;SLE49;1109;110919;39.00555;-9.239139
SL0213;SLE52;1109;110904;39.04271;-9.398744
SL0214;SLE53;1109;110909;38.979043;-9.327708
SL0215;SLE59;1109;110904;39.041997;-9.393351
SL0216;SLE61;1109;110922;38.90281;-9.244969
SL0217;SLE72;1109;110911;38.91241;-9.192971
SL0218;SLE88;1109;110909;38.94834;-9.331984
SL0219;SLE90;1109;;;
SL0220;SLE92;1109;;;
SL0221;SLE94;1109;110919;38.99999;-9.223292
SL0222;SLE96;1109;;;
SL0223;SLF06;1109;110909;38.931976;-9.363792
SL0224;SLF09;1109;110919;38.99917;-9.241304
SL0225;SLF31;1109;110919;38.97958;-9.2848
SL0226;SLF32;1109;110913;38.99463;-9.392893
SL0227;SLF36;1109;110911;38.9311;-9.204774
SL0228;SLF38;1109;110919;38.98444;-9.278792
SL0229;SLF46;1109;110911;38.92218;-9.184131
SL0230;SLF47;1109;110918;39.001331;-9.30239
SL0231;SLF48;1109;110918;39.00298;-9.304316
SL0232;SLF59;1109;110921;38.924464;-9.243323
SL0233;SLF65;1109;110904;39.022636;-9.391316
SL0234;SLF67;1109;110918;39.00453;-9.321902
SL0235;SLF79;1109;110919;38.9731;-9.242144
SL0236;SLF94;1109;110902;38.94275;-9.394659
SL0237;SLF98;1109;110921;38.930711;-9.260529
SL0238;SLG02;1109;110904;39.05951;-9.40267
SL0239;SLG13;1109;110919;38.987578;-9.227056
SL0240;SLG20;1109;110921;38.917975;-9.262628
SL0241;SLG33;1109;110922;38.90867;-9.255661
SL0242;SLG44;1109;110919;38.985923;-9.233353
SL0243;SLG46;1109;110911;;
SL0244;SLG78;1109;110918;;
SL0245;SLG89;1109;110911;;
SM0001;SM01A;1112;111201;39.00012;-9.155482
SM0002;SM02A;1112;111202;38.961352;-9.201068
SM0003;SM06A;1112;111203;39.010277;-9.206688
SM0004;SM08A;1112;;;
SM0005;SM08B;1112;111202;;
SM0006;SM0AG;1112;111201;38.989269;-9.163113
SM0007;SM0B4;1112;111203;39.029376;-9.142497
SM0008;SM15B;1112;;;
SM0009;SM16A;1112;111202;;
SM0010;SM17A;1112;111202;38.95813;-9.202269
SM0011;SM1A1;1112;111201;;
SM0012;SM1A4;1112;;;
SM0013;SM1A6;1112;;;
SM0014;SM1AL;1112;111203;39.004159;-9.175855
SM0015;SM21A;1112;;;
SM0016;SM22B;1112;111201;38.997096;-9.181816
SM0017;SM25P;1112;111202;38.959885;-9.194664
SM0018;SM29A;1112;111203;39.02237;-9.160782
SM0019;SM2AK;1112;111203;39.003161;-9.198863
SM0020;SM2B2;1112;111202;38.95807;-9.180529
SM0021;SM3AB;1112;111202;38.98568;-9.182945
SM0022;SM3B2;1112;111201;38.99137;-9.182429
SM0023;SM41P;1112;111203;39.02237;-9.160788
SM0024;SM44A;1112;111202;38.98755;-9.192082
SM0025;SM53P;1112;111201;39.00934;-9.145867
SM0026;SM54A;1112;111202;;
SM0027;SM55A;1112;;;
SM0028;SM57A;1112;111203;39.008301;-9.208444
SM0029;SM58B;1112;111203;39.00864;-9.168296
SM0030;SM5B1;1112;;;
SM0031;SM60A;1112;111203;39.008849;-9.206821
SM0032;SM67B;1112;111202;38.97026;-9.178602
SM0033;SM68B;1112;111201;39.02148;-9.115661
SM0034;SM69B;1112;111203;39.02531;-9.151393
SM0035;SM6A0;1109;110919;38.968585;-9.218867
SM0036;SM6A5;1112;111202;38.981459;-9.193404
SM0037;SM78B;1112;;;
SM0038;SM7AA;1112;111203;39.01078;-9.160907
SM0039;SM87B;1112;111201;38.99158;-9.183501
SM0040;SM8A8;1112;111202;38.96385;-9.207617
SM0041;SM8AA;1112;111201;38.99259;-9.190267
SM0042;SM95B;1113;111324;39.015277;-9.166199
SM0043;SM99B;1112;;;
SM0044;SM9A9;1112;;;
SM0045;SMA02;1112;111202;;
SM0046;SMA03;1112;111202;;
SM0047;SMA09;1112;111201;39.00946;-9.146039
SM0048;SMA39;1112;;;
SM0049;SMB89;1112;;;
SM0050;SMB92;1112;111202;38.959973;-9.219077
SM0051;SMO15;1112;111201;39.00076;-9.1743
SM0052;SMO24;1112;111201;39.014528;-9.137201
SM0053;SMO29;1112;;;
SM0054;SMO34;1112;;;
SM0055;SMO39;1112;111203;39.025666;-9.140244
SM0056;SMO50;1112;111202;38.96697;-9.180694
SM0057;SMO55;1112;111202;38.9587;-9.190618
SM0058;SMO56;1112;111202;38.965327;-9.221883
SM0059;SMO60;1112;111201;;
SM0060;SMO63;1112;111201;39.01509;-9.14533
SM0061;SMO68;1112;111201;38.989417;-9.163888
SM0062;SMO75;1112;111201;38.98871;-9.184055
SM0063;SMO83;1112;111202;38.98582;-9.194083
SN0001;SN03A;1102;110202;38.99703;-9.051462
SN0002;SN0L1;1102;110203;;
SN0003;SN10A;1102;110201;38.95682;-9.136334
SN0004;SN11A;1102;110202;39.01011;-9.049788
SN0005;SN1AA;1102;110203;38.973997;-9.026174
SN0006;SN29A;1102;;;
SN0007;SN2AC;1102;110201;38.95439;-9.140951
SN0008;SN31C;1102;110202;38.9839;-9.095281
SN0009;SN37C;1102;110201;38.961623;-9.162579
SN0010;SN37L;1102;110202;;
SN0011;SN48L;1102;;;
SN0012;SN4A8;1102;110202;39.000542;-9.042056
SN0013;SN4AF;1102;110202;38.98333;-9.097866
SN0014;SN52L;1102;110202;39.003514;-9.084968
SN0015;SN58C;1102;110202;38.99216;-9.090004
SN0016;SN58L;1102;110204;38.940613;-9.102132
SN0017;SN59C;1102;110204;38.942179;-9.116173
SN0018;SN60A;1112;111202;38.97125;-9.173908
SN0019;SN60L;1102;;;
SN0020;SN6A8;1102;110202;39.002515;-9.072785
SN0021;SN6AD;1102;110202;38.973822;-9.0943
SN0022;SN7A3;1102;110202;38.98955;-9.032698
SN0023;SN8AF;1102;110201;38.961547;-9.162327
SN0024;SN96L;1102;110203;38.982852;-9.041973
SN0025;SN97A;1102;110202;38.99015;-9.057305
SN0026;SN9AJ;1102;110204;38.93642;-9.102069
SN0027;SNA05;1101;110120;39.01624;-9.036698
SN0028;SNA35;1102;110202;38.99072;-9.051157
SN0029;SNB73;1102;110202;38.99984;-9.050276
SN0030;SNB92;1102;110204;38.928157;-9.105988
SN0031;SNP80;1102;110202;39.01152;-9.065575
SN0032;SNP92;1102;110201;38.95411;-9.156748
SP0001;SP03A;1114;;;
SP0002;SP09A;1114;111412;38.94953;-9.024749
SP0003;SP09L;1114;;;
SP0004;SP0AD;1114;111412;38.95557;-9.080779
SP0005;SP10L;1114;111409;38.946819;-8.980964
SP0006;SP19L;1114;111412;38.95761;-9.036656
SP0007;SP23L;1114;111414;39.005707;-9.027045
SP0008;SP2A1;1114;111409;38.93711;-8.903562
SP0009;SP2A7;1114;111409;38.89252;-8.990422
SP0010;SP2AC;1114;111409;38.940197;-8.9021
SP0011;SP2AD;1114;111414;38.99377;-9.029924
SP0012;SP32L;1114;111409;38.862424;-8.968204
SP0013;SP33K;1101;110120;39.02166;-8.966203
SP0014;SP36L;1114;111409;38.985913;-8.883286
SP0015;SP37L;1114;111408;38.847801;-9.108554
SP0016;SP3A1;1114;111409;38.886854;-8.918033
SP0017;SP3A4;1114;111409;38.895944;-8.988473
SP0018;SP3A8;1114;111409;38.981824;-8.865312
SP0019;SP45L;1114;111414;38.99521;-8.950583
SP0020;SP47K;1114;111412;38.94791;-9.028791
SP0021;SP4A1;1114;111409;38.88265;-8.985791
SP0022;SP4A8;1114;111409;38.988006;-8.934332
SP0023;SP50L;1114;111413;38.90273;-9.034038
SP0024;SP54L;1114;111412;38.94871;-9.040379
SP0025;SP56L;1114;111412;38.953;-9.035157
SP0026;SP57K;1114;111415;38.86235;-9.071031
SP0027;SP5A1;1114;111414;;
SP0028;SP5AB;1114;111413;38.89957;-9.030423
SP0029;SP6A5;1114;;;
SP0030;SP7AF;1114;111408;38.85279;-9.106379
SP0031;SP87K;1114;111414;;
SP0032;SP8A1;1114;111409;38.95302;-8.899435
SP0033;SP8A9;1114;;;
SP0034;SP8B3;1114;111413;38.89828;-9.030442
SP0035;SP8B6;1114;;;
SP0036;SP9A6;1114;111409;38.957923;-8.911018
SP0037;SPA02;1114;;;
SP0038;SPA09;1114;;;
SP0039;SPA29;1114;111413;38.89948;-9.025457
SP0040;SPB08;1114;111409;38.86691;-9.003751
SP0041;SPB12;1114;111409;;
SP0042;SPB22;1114;111409;38.906503;-8.952817
SP0043;SPB37;1114;111409;38.90322;-8.999465
SP0044;SPB41;1114;111409;38.93976;-8.922844
SP0045;SPB54;1114;111414;38.97407;-8.957234
SP0046;SPB55;1114;111414;38.9825;-8.959797
SP0047;SPB56;1114;111409;;
SP0048;SPB57;1114;;;
SP0049;SPB60;1114;111409;;
SP0050;SPB75;1114;111412;38.94624;-9.034266
SP0051;SPB79;1114;111409;38.879112;-8.943478
SP0052;SPB80;1114;111409;38.854192;-8.978573
SP0053;SPB81;1114;111409;38.8927;-8.916056
SP0054;SPB82;1114;111413;38.899031;-9.02844
SP0055;SPB85;1114;111408;38.868244;-9.087809
SR0001;SR01A;1405;140501;38.968111;-8.828222
SR0002;SR01C;1405;140502;38.77158;-8.893358
SR0003;SR02B;1405;140502;38.868535;-8.835291
SR0004;SR03A;1405;;;
SR0005;SR04A;1405;140501;38.91849;-8.719282
SR0006;SR05A;1405;140501;38.94388;-8.753133
SR0007;SR06A;1405;140501;38.933318;-8.801988
SR0008;SR09A;1405;140502;38.86642;-8.876346
SR0009;SR0A2;1405;140501;38.91577;-8.750752
SR0010;SR0A7;1405;140501;38.99805;-8.843064
SR0011;SR0AD;1405;140501;38.97819;-8.751726
SR0012;SR0C4;1405;140501;38.97516;-8.748289
SR0013;SR0C6;1405;140503;38.87845;-8.747671
SR0014;SR0C7;1405;140502;38.77938;-8.918839
SR0015;SR10A;1405;140502;38.875829;-8.899479
SR0016;SR11A;1405;140502;38.87848;-8.872059
SR0017;SR12A;1405;140503;38.84822;-8.694745
SR0018;SR14A;1405;140502;38.90525;-8.901686
SR0019;SR15A;1405;140502;38.90284;-8.872081
SR0020;SR16A;1405;140503;38.887112;-8.759936
SR0021;SR17C;1405;140501;38.92027;-8.826735
SR0022;SR1A3;1405;140501;38.989897;-8.860011
SR0023;SR1AC;1405;140503;38.861674;-8.74103
SR0024;SR1AG;1405;140501;38.903257;-8.789665
SR0025;SR1AJ;1405;140502;38.880554;-8.851205
SR0026;SR21A;1405;140502;38.74586;-8.760058
SR0027;SR23A;1405;140502;38.87419;-8.881364
SR0028;SR24C;1405;140503;38.87515;-8.672649
SR0029;SR26A;1405;140501;39.02401;-8.844823
SR0030;SR28A;1405;140503;38.88376;-8.702449
SR0031;SR28C;1405;140503;38.873335;-8.751126
SR0032;SR29C;1405;;;
SR0033;SR2A2;1405;140502;38.831907;-8.940633
SR0034;SR2A4;1405;140501;38.969281;-8.79712
SR0035;SR2B4;1405;140501;38.963658;-8.78988
SR0036;SR30A;1405;140502;38.76296;-8.910119
SR0037;SR31A;1405;140503;38.89961;-8.715394
SR0038;SR32A;1405;;;
SR0039;SR32C;1405;140502;38.85532;-8.742763
SR0040;SR34A;1405;140501;38.94792;-8.794123
SR0041;SR35C;1405;;;
SR0042;SR37A;1405;140502;38.903735;-8.856677
SR0043;SR3AD;1405;140501;38.96366;-8.78988
SR0044;SR3AK;1405;140502;38.912067;-8.891768
SR0045;SR40A;1405;140502;38.801209;-8.925894
SR0046;SR41C;1405;140502;38.904797;-8.871873
SR0047;SR43A;1409;140907;38.95508;-8.72234
SR0048;SR44B;1405;;;
SR0049;SR44C;1405;140502;38.812659;-8.77641
SR0050;SR45B;1405;140502;38.848156;-8.84912
SR0051;SR45C;1405;140502;38.849658;-8.835988
SR0052;SR46B;1405;;;
SR0053;SR47B;1405;;;
SR0054;SR48A;1405;140502;38.898966;-8.889571
SR0055;SR4A0;1405;140502;38.84198;-8.917374
SR0056;SR4A6;1405;140502;38.84901;-8.893745
SR0057;SR4A7;1405;140502;38.86036;-8.873825
SR0058;SR4A8;1405;140502;38.851023;-8.875219
SR0059;SR4A9;1405;;;
SR0060;SR4AC;1405;140502;38.90031;-8.852996
SR0061;SR4AJ;1405;140502;38.84;-8.728704
SR0062;SR4B9;1405;140503;38.85932;-8.734305
SR0063;SR51B;1405;140501;38.91904;-8.804832
SR0064;SR54B;1405;140501;38.95552;-8.784547
SR0065;SR58A;1405;140502;38.904035;-8.871559
SR0066;SR5A0;1405;;;
SR0067;SR5A1;1405;;;
SR0068;SR5A2;1405;;;
SR0069;SR5A3;1405;;;
SR0070;SR5A7;1409;140903;39.05104;-8.519298
SR0071;SR5A8;1405;;;
SR0072;SR5A9;1405;;;
SR0073;SR5AA;1405;140501;38.95842;-8.773137
SR0074;SR5AH;1405;140501;38.96618;-8.767909
SR0075;SR5AL;1405;140502;38.75856;-8.903327
SR0076;SR5B0;1405;140503;38.87418;-8.743879
SR0077;SR5B8;1405;;;
SR0078;SR63B;1405;;;
SR0079;SR69A;1405;140502;38.86624;-8.76519
SR0080;SR6A0;1405;140503;;
SR0081;SR6AD;1405;140501;38.954336;-8.793011
SR0082;SR6AE;1405;140501;38.95787;-8.785479
SR0083;SR6B1;1405;140501;38.915602;-8.77889
SR0084;SR6B4;1405;;;
SR0085;SR70A;1405;140502;38.896316;-8.892561
SR0086;SR73A;1405;140501;38.932482;-8.738008
SR0087;SR74B;1405;140503;38.8954;-8.751782
SR0088;SR77A;1405;140502;38.90628;-8.869264
SR0089;SR7AD;1405;140501;38.95457;-8.796573
SR0090;SR7B0;1405;140501;;
SR0091;SR7B2;1405;140501;38.92686;-8.805701
SR0092;SR7B4;1405;140504;38.951843;-8.757547
SR0093;SR80A;1405;;;
SR0094;SR82A;1405;140501;38.952541;-8.787424
SR0095;SR82B;1405;140501;39.00686;-8.816977
SR0096;SR84B;1405;140501;38.964521;-8.797518
SR0097;SR85B;1405;140502;38.765558;-8.887289
SR0098;SR88B;1405;140501;38.92561;-8.805973
SR0099;SR8A8;1405;;;
SR0100;SR8AH;1405;140503;38.8581;-8.73431
SR0101;SR8B7;1405;140502;38.87553;-8.908233
SR0102;SR90A;1405;140502;38.75532;-8.910893
SR0103;SR92A;1405;140501;38.972607;-8.811185
SR0104;SR96C;1405;140502;38.932384;-8.847181
SR0105;SR9A5;1405;140501;38.92221;-8.792828
SR0106;SR9AD;1405;140502;38.909247;-8.880566
SR0107;SRA25;1405;140501;38.93774;-8.748523
SR0108;SRA26;1405;140501;38.94563;-8.751618
SR0109;SRA27;1405;140501;38.97171;-8.840096
SR0110;SRA50;1405;140503;38.882552;-8.776012
SR0111;SRA57;1405;140501;38.927202;-8.811086
SR0112;SRA58;1405;;;
SR0113;SRA66;1405;140503;;
SR0114;SRA68;1405;;;
SR0115;SRA69;1405;;;
SR0116;SRA72;1405;140501;38.912978;-8.807534
SR0117;SRA75;1409;140907;38.94192;-8.713489
SR0118;SRA94;1405;140502;38.912295;-8.858438
SR0119;SRB09;1405;;;
SR0120;SRB11;1405;;;
SR0121;SRB14;1405;140502;38.849936;-8.733673
SR0122;SRB17;1405;;;
SR0123;SRB23;1405;140502;;
SR0124;SRB24;1405;140502;38.850561;-8.736957
SR0125;SRB26;1405;140502;38.84627;-8.725679
SR0126;SRB27;1405;140501;;
SR0127;SRB31;1405;140504;38.961041;-8.754425
SR0128;SRB40;1405;140503;38.85807;-8.741276
SR0129;SRB41;1405;140501;38.916547;-8.713889
SR0130;SRB52;1405;140502;38.822492;-8.866001
SR0131;SRB53;1405;140501;38.96677;-8.819262
SR0132;SRB57;1405;140503;38.89539;-8.752659
SR0133;SRB69;1405;140501;;
SR0134;SRB73;1405;140502;38.828206;-8.935401
SR0135;SRB74;1405;140503;38.861167;-8.738018
SR0136;SRB78;1405;140502;38.86176;-8.893723
SS0001;SS02A;1409;140902;38.98555;-8.24324
SS0002;SS02G;1409;140903;39.05506;-8.576185
SS0003;SS03E;1409;140902;38.958941;-8.327227
SS0004;SS04B;1409;140909;38.885867;-8.504422
SS0005;SS05A;1409;;;
SS0006;SS05G;1409;140907;38.891558;-8.552561
SS0007;SS0A9;1409;140902;39.05891;-8.362742
SS0008;SS0B7;1409;;;
SS0009;SS0E1;1409;140909;;
SS0010;SS0E3;1409;140902;38.9945;-8.346646
SS0011;SS0G5;1409;140909;38.97477;-8.602396
SS0012;SS16F;1409;140902;38.93212;-8.328086
SS0013;SS16G;1409;;;
SS0014;SS18A;1409;;;
SS0015;SS1A9;1409;140902;38.9581;-8.237932
SS0016;SS1AA;1409;140909;39.008088;-8.420185
SS0017;SS1AC;1409;140909;38.905442;-8.498058
SS0018;SS1AF;1409;140909;38.96294;-8.428471
SS0019;SS1AH;1409;140908;38.84012;-8.463115
SS0020;SS1B0;1409;140903;39.062575;-8.503667
SS0021;SS1B3;1409;140909;38.97907;-8.589269
SS0022;SS1E3;1409;140909;39.03967;-8.416542
SS0023;SS1G3;1409;140902;38.920596;-8.337429
SS0024;SS21A;1409;140909;;
SS0025;SS25F;1409;140909;38.91073;-8.494318
SS0026;SS28F;1409;140902;39.02604;-8.329531
SS0027;SS2A0;1409;140909;38.96588;-8.516688
SS0028;SS2A1;1409;140909;38.98873;-8.469858
SS0029;SS2A5;1409;140909;;
SS0030;SS2A6;1409;140909;38.88212;-8.502131
SS0031;SS2AA;1409;140902;38.97391;-8.303453
SS0032;SS2AL;1409;140902;38.933371;-8.283647
SS0033;SS2B8;1409;140902;38.78545;-8.159437
SS0034;SS2E0;1409;140909;38.950031;-8.525261
SS0035;SS2G5;1409;140909;38.859882;-8.534521
SS0036;SS33G;1409;140905;38.770991;-8.590409
SS0037;SS35E;1409;140909;39.059222;-8.379216
SS0038;SS35F;1409;140903;39.044217;-8.467766
SS0039;SS38D;1409;140907;38.90135;-8.552854
SS0040;SS38G;1409;140902;38.95273;-8.350297
SS0041;SS39B;1409;140907;38.90006;-8.56831
SS0042;SS39D;1409;140903;39.088936;-8.489825
SS0043;SS3A1;1409;140908;38.882269;-8.408881
SS0044;SS3AJ;1409;140909;38.98146;-8.532695
SS0045;SS3B1;1409;140905;38.81188;-8.514439
SS0046;SS3E0;1409;;;
SS0047;SS40B;1409;140909;39.007536;-8.385645
SS0048;SS40D;1409;140907;38.93691;-8.678547
SS0049;SS40E;1409;140902;38.95273;-8.361947
SS0050;SS41D;1405;140504;38.953;-8.743585
SS0051;SS42A;1409;140909;38.878219;-8.483673
SS0052;SS43F;1409;140902;38.90192;-8.328331
SS0053;SS45A;1409;;;
SS0054;SS48D;1409;140902;38.86672;-8.201651
SS0055;SS4A4;1409;140907;38.93867;-8.668398
SS0056;SS4AC;1409;140902;39.084288;-8.357285
SS0057;SS4AH;1409;140907;38.90941;-8.643981
SS0058;SS4B1;1409;;;
SS0059;SS4E5;1409;140909;38.99656;-8.60361
SS0060;SS4G1;1409;140902;38.978962;-8.27243
SS0061;SS52D;1409;140902;38.999006;-8.313119
SS0062;SS53F;1409;;;
